# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5500 3 # agb_0.550_Z0.01000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1441 3.5347 0.55000 0.49899 1.2453e+02 0 1.5776e-07 7.098000e-01 2.802810e-01 1.428450e-03 8.982819e-04 4.329858e-03 -0.1108 7.098000e-01 2.802810e-01 1.428450e-03 8.982819e-04 4.329858e-03 0.00000 0.00000 0.00000 0.00000 3.91285 -0.11447 -0.34985 0.00000 0.00000
1.7111e+05 3.2711 3.5709 0.50723 0.50090 1.2870e+02 0 4.8529e-07 7.098000e-01 2.802810e-01 1.428450e-03 8.982819e-04 4.329858e-03 -0.1141 7.098000e-01 2.802810e-01 1.428450e-03 8.982819e-04 4.329858e-03 2.71200 3.27880 0.03849 0.05046 3.91285 -0.11447 -0.34985 0.00000 0.00000
1.8673e+05 2.7375 3.6170 0.50598 0.50091 1.5426e+01 1 5.2240e-08 7.098000e-01 2.802810e-01 1.428450e-03 8.982819e-04 4.329858e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 0.00000 0.00000 0.00000 0.00000 3.91285 -0.11447 -0.34985 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5600 3 # agb_0.560_Z0.01000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1455 3.5325 0.56000 0.50082 1.2539e+02 0 1.5101e-07 7.098000e-01 2.803110e-01 1.431890e-03 8.936070e-04 4.329848e-03 -0.1129 7.098000e-01 2.803110e-01 1.431890e-03 8.936070e-04 4.329848e-03 0.00000 0.00000 0.00000 0.00000 3.91485 -0.11690 -0.24034 0.00000 0.00000
1.6848e+05 3.2760 3.5447 0.52048 0.50276 1.6075e+02 0 3.8548e-07 7.098000e-01 2.803110e-01 1.431890e-03 8.936070e-04 4.329848e-03 -0.1174 7.098000e-01 2.803110e-01 1.431890e-03 8.936070e-04 4.329848e-03 2.73420 3.29380 0.04569 0.05862 3.91485 -0.11690 -0.24034 0.00000 0.00000
2.5142e+05 3.2574 3.5765 0.50854 0.50322 1.1850e+02 0 4.6989e-07 7.098000e-01 2.803110e-01 1.431890e-03 8.936070e-04 4.329848e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.81710 3.16820 0.01116 0.01614 3.92651 -0.10586 -2.33330 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5700 3 # agb_0.570_Z0.01000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1317 3.5324 0.57000 0.50144 1.1980e+02 0 1.3552e-07 7.099000e-01 2.802430e-01 1.443260e-03 8.802330e-04 4.329870e-03 -0.1138 7.099000e-01 2.802430e-01 1.443260e-03 8.802330e-04 4.329870e-03 0.00000 0.00000 0.00000 0.00000 3.91483 -0.11879 -0.14964 0.00000 0.00000
1.6732e+05 3.2762 3.5308 0.53414 0.50336 1.7788e+02 0 3.2961e-07 7.099000e-01 2.802430e-01 1.443260e-03 8.802330e-04 4.329870e-03 -0.1207 7.099000e-01 2.802430e-01 1.443260e-03 8.802330e-04 4.329870e-03 2.74140 3.30450 0.05315 0.06802 3.91483 -0.11879 -0.14964 0.00000 0.00000
2.8014e+05 3.3397 3.5732 0.50957 0.50438 1.4644e+02 0 7.0958e-07 7.099000e-01 2.802430e-01 1.443260e-03 8.802330e-04 4.329870e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.82320 3.25490 0.02076 0.02930 3.92697 -0.11111 -1.10363 0.00000 0.00000
